District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,208,30/01/2024 22:59:48,0208/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,206,30/01/2024 20:31:38,0206/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,204,30/01/2024 19:54:24,0204/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,236,02/02/2024 22:20:53,0236/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,234,02/02/2024 18:03:18,0234/2024,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Dagdusheth Halwai Temple Road, AMBERNATH",Assault,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,232,01/02/2024 21:20:49,0232/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,230,01/02/2024 21:02:15,0230/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,228,01/02/2024 00:33:52,0228/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,226,31/01/2024 22:57:37,0226/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Vivekananda Street, AMBERNATH",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,224,31/01/2024 20:41:32,0224/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,222,31/01/2024 19:29:19,0222/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,220,31/01/2024 19:10:26,0220/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,208,30/01/2024 22:59:48,0208/2024,भारतीय दंड संहिता १८६० - २८५,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,206,30/01/2024 20:31:38,0206/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,204,30/01/2024 19:54:24,0204/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,236,02/02/2024 22:20:53,0236/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,234,02/02/2024 18:03:18,0234/2024,"भारतीय दंड संहिता १८६० - २७९,३३७ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184","Vivekananda Street, AMBERNATH",Assault,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,232,01/02/2024 21:20:49,0232/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,230,01/02/2024 21:02:15,0230/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,228,01/02/2024 00:33:52,0228/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,226,31/01/2024 22:57:37,0226/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Near Theatre, AMBERNATH",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,224,31/01/2024 20:41:32,0224/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,222,31/01/2024 19:29:19,0222/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,220,31/01/2024 19:10:26,0220/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,218,31/01/2024 15:21:29,0218/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,216,31/01/2024 14:51:39,0216/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,214,31/01/2024 14:20:21,0214/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,212,31/01/2024 00:08:41,0212/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,210,30/01/2024 23:33:05,0210/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,208,30/01/2024 22:59:48,0208/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,206,30/01/2024 20:31:38,0206/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,204,30/01/2024 19:54:24,0204/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,202,30/01/2024 19:40:06,0202/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,200,30/01/2024 13:03:09,0200/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,198,30/01/2024 12:45:00,0198/2024,भारतीय दंड संहिता १८६० - २८३,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,196,29/01/2024 19:01:36,0196/2024,भारतीय दंड संहिता १८६० - २८५,"Dagdusheth Halwai Temple Road, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,194,29/01/2024 14:58:15,0194/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,242,03/02/2024 01:03:13,0242/2024,भारतीय दंड संहिता १८६० - २८५,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,240,03/02/2024 00:25:06,0240/2024,भारतीय दंड संहिता १८६० - २८३,"Near Theatre, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,AMBERNATH,2024,238,02/02/2024 23:50:59,0238/2024,भारतीय दंड संहिता १८६० - २८३,"Vivekananda Street, AMBERNATH",Public Safety Violation,19.0905199171336,72.79421689990727
